Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0624,Pawniard,"['dark', 'steel']","['Defiant', 'Inner Focus', 'Pressure']",45,85,70,40,40,60,"['rock', 'ghost', 'psychic', 'ice']","['fighting', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'flying', 'poison', 'rock', 'ghost', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'dark']","['fighting', 'ground', 'fire']",340,56,"['Leer', 'Scratch', 'Fury Cutter', 'Metal Claw', 'Torment', 'Scary Face', 'Assurance', 'Metal Sound', 'Slash', 'Night Slash', 'Iron Defense', 'Retaliate', 'Iron Head', 'Swords Dance', 'Guillotine', 'Headbutt', 'Mean Look', 'Quick Guard', 'Sucker Punch', 'Take Down', 'Protect', 'Low Kick', 'Thief', 'Facade', 'Aerial Ace', 'Snarl', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Rain Dance', 'Sandstorm', 'Dig', 'False Swipe', 'Brick Break', 'Shadow Claw', 'Foul Play', 'Air Slash', 'Sleep Talk', 'Grass Knot', 'Thunder Wave', 'Poison Jab', 'Rest', 'Taunt', 'Flash Cannon', 'Dark Pulse', 'Substitute', 'X-Scissor', 'Stealth Rock', 'Stone Edge', 'Steel Beam', 'Tera Blast', 'Spite', 'Lash Out', 'Laser Focus', 'Screech', 'Snore', 'Attract', 'Beat Up', 'Revenge', 'Payback', 'Psycho Cut', 'Round']"
#0625,Bisharp,"['dark', 'steel']","['Defiant', 'Inner Focus', 'Pressure']",65,125,100,60,70,70,"['rock', 'ghost', 'psychic', 'ice']","['fighting', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'flying', 'poison', 'rock', 'ghost', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'dark']","['fighting', 'ground', 'fire']",490,81,"['Fury Cutter', 'Leer', 'Metal Burst', 'Metal Claw', 'Scratch', 'Torment', 'Scary Face', 'Assurance', 'Metal Sound', 'Slash', 'Night Slash', 'Iron Defense', 'Retaliate', 'Iron Head', 'Swords Dance', 'Guillotine', 'Headbutt', 'Mean Look', 'Quick Guard', 'Sucker Punch', 'Take Down', 'Protect', 'Low Kick', 'Thief', 'Facade', 'Aerial Ace', 'Snarl', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Rain Dance', 'Sandstorm', 'Dig', 'False Swipe', 'Brick Break', 'Shadow Claw', 'Foul Play', 'Air Slash', 'Sleep Talk', 'Grass Knot', 'Thunder Wave', 'Poison Jab', 'Rest', 'Taunt', 'Flash Cannon', 'Dark Pulse', 'Substitute', 'X-Scissor', 'Stealth Rock', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Spite', 'Lash Out', 'Throat Chop', 'Laser Focus', 'Screech', 'Snore', 'Attract', 'Beat Up', 'Revenge', 'Payback', 'Psycho Cut', 'Round']"
#0626,Bouffalant,['normal'],"['Reckless', 'Sap Sipper', 'Soundproof']",95,110,95,40,95,55,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81,"['Leer', 'Tackle', 'Focus Energy', 'Fury Attack', 'Revenge', 'Scary Face', 'Horn Attack', 'Reversal', 'Throat Chop', 'Head Charge', 'Swords Dance', 'Megahorn', 'Giga Impact', 'Belch', 'Cotton Guard', 'Endeavor', 'Headbutt', 'Mud-Slap', 'Skull Bash', 'Stomp', 'Lash Out', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Rock Tomb', 'Mud Shot', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Bulldoze', 'Smart Strike', 'Stomping Tantrum', 'Body Slam', 'Surf', 'Earthquake', 'Amnesia', 'Substitute', 'Outrage', 'Endure', 'Sleep Talk', 'Uproar', 'Taunt', 'Superpower', 'Close Combat', 'Poison Jab', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Work Up', 'Wild Charge', 'High Horsepower', 'Pursuit', 'Rage', 'Thrash', 'Rock Climb', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0627,Rufflet,"['normal', 'flying']","['Keen Eye', 'Sheer Force', 'Hustle']",70,83,50,37,50,60,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",350,58,"['Leer', 'Peck', 'Hone Claws', 'Wing Attack', 'Tailwind', 'Scary Face', 'Aerial Ace', 'Slash', 'Whirlwind', 'Crush Claw', 'Air Slash', 'Defog', 'Thrash', 'Brave Bird', 'Rock Smash', 'Roost', 'Take Down', 'Agility', 'Protect', 'Acrobatics', 'Facade', 'Swift', 'Rock Tomb', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'U-turn', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Rest', 'Rock Slide', 'Fly', 'Substitute', 'Heat Wave', 'Helping Hand', 'Hurricane', 'Close Combat', 'Tera Blast', 'Dual Wingbeat', 'Double-Edge', 'Feather Dance', 'Quick Attack', 'Twister', 'Ominous Wind']"
#0628,Braviary,"['normal', 'flying']","['Keen Eye', 'Sheer Force', 'Defiant']",100,123,75,57,75,80,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",510,85,"['Hone Claws', 'Leer', 'Peck', 'Sky Attack', 'Wing Attack', 'Tailwind', 'Scary Face', 'Aerial Ace', 'Slash', 'Whirlwind', 'Crush Claw', 'Air Slash', 'Defog', 'Thrash', 'Superpower', 'Hurricane', 'Esper Wing', 'Rock Smash', 'Roost', 'Take Down', 'Agility', 'Protect', 'Acrobatics', 'Facade', 'Metal Claw', 'Swift', 'Rock Tomb', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'U-turn', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Rest', 'Rock Slide', 'Fly', 'Iron Head', 'Substitute', 'Heat Wave', 'Helping Hand', 'Reversal', 'Giga Impact', 'Hyper Beam', 'Brave Bird', 'Close Combat', 'Tera Blast', 'Dual Wingbeat', 'Double-Edge', 'Feather Dance', 'Psybeam', 'Confuse Ray', 'Snarl', 'Icy Wind', 'Stored Power', 'Night Shade', 'Psyshock', 'Dazzling Gleam', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Calm Mind', 'Psychic Terrain', 'Vacuum Wave', 'Psych Up', 'Future Sight', 'Expanding Force', 'Psychic Noise', 'Quick Attack', 'Twister', 'Mystical Fire', 'Ominous Wind', 'Power Shift']"
#0629,Vullaby,"['dark', 'flying']","['Big Pecks', 'Overcoat', 'Weak Armor']",70,55,75,45,65,60,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",370,61,"['Gust', 'Leer', 'Flatter', 'Pluck', 'Tailwind', 'Knock Off', 'Iron Defense', 'Whirlwind', 'Air Slash', 'Dark Pulse', 'Nasty Plot', 'Defog', 'Attract', 'Brave Bird', 'Mean Look', 'Roost', 'Toxic', 'Take Down', 'Fake Tears', 'Scary Face', 'Protect', 'Thief', 'Facade', 'Snarl', 'Swift', 'Rock Tomb', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'U-turn', 'Foul Play', 'Sleep Talk', 'Rest', 'Taunt', 'Fly', 'Substitute', 'Shadow Ball', 'Heat Wave', 'Tera Blast', 'Spite', 'Uproar', 'Dual Wingbeat', 'Lash Out', 'Snore', 'Steel Wing', 'Payback', 'Assurance', 'Round', 'Retaliate']"
#0630,Mandibuzz,"['dark', 'flying']","['Big Pecks', 'Overcoat', 'Weak Armor']",110,65,105,55,95,80,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",510,85,"['Flatter', 'Gust', 'Leer', 'Pluck', 'Sky Attack', 'Toxic', 'Tailwind', 'Knock Off', 'Iron Defense', 'Whirlwind', 'Air Slash', 'Dark Pulse', 'Nasty Plot', 'Defog', 'Attract', 'Brave Bird', 'Bone Rush', 'Take Down', 'Fake Tears', 'Scary Face', 'Protect', 'Acrobatics', 'Thief', 'Facade', 'Aerial Ace', 'Snarl', 'Swift', 'Rock Tomb', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'U-turn', 'Foul Play', 'Sleep Talk', 'Rest', 'Taunt', 'Fly', 'Substitute', 'Shadow Ball', 'Heat Wave', 'Giga Impact', 'Hurricane', 'Hyper Beam', 'Tera Blast', 'Spite', 'Uproar', 'Dual Wingbeat', 'Lash Out', 'Psych Up', 'Double-Edge', 'Feather Dance', 'Throat Chop', 'Mean Look', 'Roost', 'Snore', 'Steel Wing', 'Payback', 'Assurance', 'Round', 'Retaliate']"
#0631,Heatmor,['fire'],"['Gluttony', 'Flash Fire', 'White Smoke']",85,97,66,105,66,65,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",484,80,"['Lick', 'Tackle', 'Fury Swipes', 'Incinerate', 'Bug Bite', 'Spit Up', 'Stockpile', 'Swallow', 'Slash', 'Bind', 'Fire Lash', 'Hone Claws', 'Amnesia', 'Fire Spin', 'Inferno', 'Flare Blitz', 'Belch', 'Curse', 'Night Slash', 'Sucker Punch', 'Tickle', 'Burning Jealousy', 'Scorching Sands', 'Fire Punch', 'Thunder Punch', 'Giga Impact', 'Solar Beam', 'Dig', 'Rest', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Rain Dance', 'Sunny Day', 'Will-O-Wisp', 'Facade', 'Rock Tomb', 'Fling', 'Drain Punch', 'Shadow Claw', 'Round', 'Brutal Swing', 'Stomping Tantrum', 'Body Slam', 'Flamethrower', 'Low Kick', 'Fire Blast', 'Substitute', 'Endure', 'Sleep Talk', 'Heat Wave', 'Taunt', 'Superpower', 'Overheat', 'Focus Blast', 'Throat Chop', 'Odor Sleuth', 'Snatch', 'Flame Burst', 'Feint Attack', 'Pursuit', 'Wrap', 'Focus Punch', 'Gastro Acid', 'Knock Off', 'Recycle', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Confide', 'Power-Up Punch', 'Rock Smash', 'Secret Power', 'Cut']"
#0632,Durant,"['bug', 'steel']","['Swarm', 'Hustle', 'Truant']",58,109,112,48,48,109,"['rock', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'poison', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']",['fire'],484,80,"['Fury Cutter', 'Sand Attack', 'Vise Grip', 'Metal Claw', 'Beat Up', 'Bug Bite', 'Bite', 'Agility', 'Dig', 'X-Scissor', 'Crunch', 'Metal Sound', 'Iron Head', 'Entrainment', 'Iron Defense', 'Guillotine', 'First Impression', 'Flail', 'Infestation', 'Metal Burst', 'Struggle Bug', 'Skitter Smack', 'Giga Impact', 'Thunder Wave', 'Screech', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Facade', 'Helping Hand', 'Rock Tomb', 'Shadow Claw', 'Thunder Fang', 'Round', 'Retaliate', 'Stomping Tantrum', 'Substitute', 'Endure', 'Sleep Talk', 'Baton Pass', 'Superpower', 'Energy Ball', 'Flash Cannon', 'Stone Edge', 'Feint Attack', 'Rock Climb', 'Endeavor', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Rock Polish', 'Swagger', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0633,Deino,"['dark', 'dragon']",['Hustle'],52,65,50,45,50,38,"['ghost', 'psychic', 'dragon']","['fighting', 'steel', 'fairy', 'dark']","['ghost', 'fire', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'ice', 'dragon', 'fairy']",300,50,"['Focus Energy', 'Tackle', 'Dragon Breath', 'Bite', 'Roar', 'Assurance', 'Headbutt', 'Work Up', 'Slam', 'Crunch', 'Scary Face', 'Dragon Pulse', 'Body Slam', 'Hyper Voice', 'Dragon Rush', 'Nasty Plot', 'Outrage', 'Astonish', 'Belch', 'Double Hit', 'Head Smash', 'Take Down', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Facade', 'Snarl', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Sleep Talk', 'Thunder Wave', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Earth Power', 'Draco Meteor', 'Tera Blast', 'Screech', 'Snore', 'Attract', 'Round', 'Uproar', 'Superpower']"
#0634,Zweilous,"['dark', 'dragon']",['Hustle'],72,85,70,65,70,58,"['ghost', 'psychic', 'dragon']","['fighting', 'steel', 'fairy', 'dark']","['ghost', 'fire', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'ice', 'dragon', 'fairy']",420,70,"['Bite', 'Double Hit', 'Dragon Breath', 'Focus Energy', 'Tackle', 'Roar', 'Assurance', 'Headbutt', 'Work Up', 'Slam', 'Crunch', 'Scary Face', 'Dragon Pulse', 'Body Slam', 'Hyper Voice', 'Dragon Rush', 'Nasty Plot', 'Outrage', 'Astonish', 'Belch', 'Head Smash', 'Take Down', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Facade', 'Snarl', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Sleep Talk', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Helping Hand', 'Earth Power', 'Draco Meteor', 'Tera Blast', 'Spite', 'Lash Out', 'Psych Up', 'Dragon Cheer', 'Screech', 'Snore', 'Attract', 'Beat Up', 'Round', 'Uproar', 'Superpower']"
#0635,Hydreigon,"['dark', 'dragon']",['Levitate'],92,105,90,125,90,98,"['ghost', 'psychic', 'dragon']","['fighting', 'steel', 'fairy', 'dark']","['ghost', 'fire', 'water', 'grass', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'ice', 'dragon', 'fairy']",600,100,"['Bite', 'Double Hit', 'Dragon Breath', 'Focus Energy', 'Tackle', 'Tri Attack', 'Roar', 'Assurance', 'Headbutt', 'Work Up', 'Slam', 'Crunch', 'Scary Face', 'Dragon Pulse', 'Body Slam', 'Hyper Voice', 'Dragon Rush', 'Nasty Plot', 'Outrage', 'Hyper Beam', 'Astonish', 'Belch', 'Head Smash', 'Take Down', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Acrobatics', 'Thief', 'Fire Spin', 'Facade', 'Bulldoze', 'Snarl', 'Rock Tomb', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'U-turn', 'Sleep Talk', 'Reflect', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Flash Cannon', 'Dark Pulse', 'Fly', 'Dragon Dance', 'Substitute', 'Tailwind', 'Stealth Rock', 'Heat Wave', 'Surf', 'Flamethrower', 'Helping Hand', 'Earth Power', 'Fire Blast', 'Hydro Pump', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Draco Meteor', 'Tera Blast', 'Spite', 'Dual Wingbeat', 'Lash Out', 'Scale Shot', 'Psych Up', 'Throat Chop', 'Breaking Swipe', 'Dragon Cheer', 'Screech', 'Snore', 'Steel Wing', 'Attract', 'Beat Up', 'Payback', 'Round', 'Brutal Swing', 'Iron Tail', 'Uproar', 'Superpower']"
#0636,Larvesta,"['bug', 'fire']","['Flame Body', 'Swarm']",55,85,55,50,55,60,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'rock', 'ghost', 'fire', 'water', 'dragon', 'fairy']","['fighting', 'bug', 'steel', 'grass', 'ice', 'fairy']","['flying', 'rock', 'water']",360,60,"['Ember', 'String Shot', 'Flame Charge', 'Struggle Bug', 'Flame Wheel', 'Bug Bite', 'Screech', 'Leech Life', 'Bug Buzz', 'Take Down', 'Amnesia', 'Double-Edge', 'Flare Blitz', 'Absorb', 'Harden', 'Morning Sun', 'Thrash', 'Protect', 'Acrobatics', 'Trailblaze', 'Pounce', 'Fire Spin', 'Facade', 'Endure', 'Sunny Day', 'Zen Headbutt', 'U-turn', 'Body Slam', 'Sleep Talk', 'Light Screen', 'Rest', 'Substitute', 'Will-O-Wisp', 'Giga Drain', 'Heat Wave', 'Psychic', 'Flamethrower', 'Calm Mind', 'Fire Blast', 'Wild Charge', 'Overheat', 'Solar Beam', 'Tera Blast', 'Lunge', 'Skitter Smack', 'Safeguard', 'Snore', 'Attract', 'Round']"
#0637,Volcarona,"['bug', 'fire']","['Flame Body', 'Swarm']",85,60,65,135,105,100,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'flying', 'poison', 'rock', 'ghost', 'fire', 'water', 'dragon', 'fairy']","['fighting', 'bug', 'steel', 'grass', 'ice', 'fairy']","['flying', 'rock', 'water']",550,91,"['Double-Edge', 'Ember', 'Fiery Dance', 'Fire Spin', 'Flame Charge', 'Flare Blitz', 'Gust', 'String Shot', 'Struggle Bug', 'Take Down', 'Whirlwind', 'Flame Wheel', 'Bug Bite', 'Screech', 'Leech Life', 'Bug Buzz', 'Heat Wave', 'Amnesia', 'Hurricane', 'Fire Blast', 'Rage Powder', 'Quiver Dance', 'Absorb', 'Harden', 'Morning Sun', 'Thrash', 'Protect', 'Acrobatics', 'Trailblaze', 'Pounce', 'Facade', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'U-turn', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Light Screen', 'Poison Jab', 'Rest', 'Fly', 'Substitute', 'Will-O-Wisp', 'Giga Drain', 'Tailwind', 'Psychic', 'Flamethrower', 'Calm Mind', 'Wild Charge', 'Giga Impact', 'Overheat', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Lunge', 'Dual Wingbeat', 'Skitter Smack', 'Safeguard', 'Snore', 'Attract', 'Round', 'Mystical Fire']"
#0638,Cobalion,"['steel', 'fighting']",['Justified'],91,90,129,90,72,108,"['normal', 'rock', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'fire', 'water', 'electric', 'psychic']","['normal', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'dark']","['fighting', 'ground', 'fire']",580,96,"['Helping Hand', 'Leer', 'Quick Attack', 'Work Up', 'Metal Claw', 'Quick Guard', 'Double Kick', 'Retaliate', 'Metal Burst', 'Take Down', 'Sacred Sword', 'Swords Dance', 'Iron Head', 'Close Combat', 'Scary Face', 'Protect', 'Facade', 'Aerial Ace', 'Swift', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Smart Strike', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Reflect', 'Thunder Wave', 'Poison Jab', 'Rest', 'Taunt', 'Body Press', 'Flash Cannon', 'Substitute', 'Iron Defense', 'X-Scissor', 'Aura Sphere', 'Stealth Rock', 'Heavy Slam', 'Calm Mind', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Roar', 'Vacuum Wave', 'Psych Up', 'Double-Edge', 'Coaching', 'Metal Sound', 'Upper Hand', 'Safeguard', 'Snore', 'Revenge', 'Bounce', 'Round', 'Megahorn', 'Superpower']"
#0639,Terrakion,"['rock', 'fighting']",['Justified'],91,129,90,72,90,108,"['normal', 'rock', 'fire', 'ice', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'psychic', 'fairy']","['normal', 'poison', 'rock', 'bug', 'fire', 'dark']","['fighting', 'ground', 'steel', 'water', 'grass', 'psychic', 'fairy']",580,96,"['Helping Hand', 'Leer', 'Quick Attack', 'Work Up', 'Smack Down', 'Quick Guard', 'Double Kick', 'Retaliate', 'Rock Slide', 'Take Down', 'Sacred Sword', 'Swords Dance', 'Stone Edge', 'Close Combat', 'Scary Face', 'Protect', 'Facade', 'Aerial Ace', 'Bulldoze', 'Swift', 'Rock Tomb', 'Endure', 'Sandstorm', 'Smart Strike', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Reflect', 'Rock Blast', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Taunt', 'Iron Head', 'Substitute', 'X-Scissor', 'Aura Sphere', 'Stealth Rock', 'Calm Mind', 'Earth Power', 'Reversal', 'Earthquake', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Roar', 'High Horsepower', 'Psych Up', 'Double-Edge', 'Coaching', 'Upper Hand', 'Safeguard', 'Snore', 'Revenge', 'Round', 'Megahorn', 'Superpower']"
#0640,Virizion,"['grass', 'fighting']",['Justified'],91,90,72,90,129,108,"['normal', 'ground', 'rock', 'water', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'fire', 'grass', 'psychic', 'dragon', 'fairy']","['ground', 'rock', 'water', 'grass', 'electric', 'dark']","['flying', 'poison', 'fire', 'psychic', 'ice', 'fairy']",580,96,"['Helping Hand', 'Leer', 'Quick Attack', 'Work Up', 'Magical Leaf', 'Quick Guard', 'Double Kick', 'Retaliate', 'Giga Drain', 'Synthesis', 'Sacred Sword', 'Swords Dance', 'Leaf Blade', 'Close Combat', 'Take Down', 'Scary Face', 'Protect', 'Trailblaze', 'Facade', 'Aerial Ace', 'Swift', 'Endure', 'Sunny Day', 'Smart Strike', 'Bullet Seed', 'False Swipe', 'Brick Break', 'Zen Headbutt', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Grass Knot', 'Rest', 'Taunt', 'Substitute', 'X-Scissor', 'Aura Sphere', 'Energy Ball', 'Calm Mind', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Leaf Storm', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Roar', 'Vacuum Wave', 'Solar Blade', 'Grassy Glide', 'Psych Up', 'Double-Edge', 'Coaching', 'Upper Hand', 'Safeguard', 'Snore', 'Revenge', 'Bounce', 'Round', 'Megahorn', 'Superpower']"
#0641,Tornadus,['flying'],"['Prankster', 'Defiant']",79,115,70,125,80,111,"['fighting', 'bug', 'grass']","['rock', 'steel', 'electric']","['fighting', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",580,96,"['Astonish', 'Gust', 'Leer', 'Swagger', 'Bite', 'Air Cutter', 'Agility', 'Tailwind', 'Air Slash', 'Crunch', 'Extrasensory', 'Uproar', 'Hammer Arm', 'Rain Dance', 'Hurricane', 'Thrash', 'Bleakwind Storm', 'Take Down', 'Scary Face', 'Protect', 'Acrobatics', 'Thief', 'Chilling Water', 'Facade', 'Icy Wind', 'Fling', 'Endure', 'Sunny Day', 'Sandstorm', 'Snowscape', 'Brick Break', 'U-turn', 'Foul Play', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Metronome', 'Grass Knot', 'Rest', 'Taunt', 'Dark Pulse', 'Fly', 'Substitute', 'Heat Wave', 'Psychic', 'Reversal', 'Nasty Plot', 'Sludge Bomb', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Smack Down', 'Knock Off', 'Weather Ball', 'Lash Out', 'Sludge Wave', 'Tackle', 'Twister', 'Aerial Ace', 'Iron Tail', 'Rock Smash']"
#0642,Thundurus,"['electric', 'flying']","['Prankster', 'Defiant']",79,115,70,125,80,111,"['fighting', 'flying', 'bug', 'water']","['ground', 'rock', 'steel', 'electric', 'dragon']","['fighting', 'flying', 'ground', 'bug', 'steel', 'grass']","['rock', 'ice']",580,96,"['Astonish', 'Thunder Shock', 'Leer', 'Swagger', 'Bite', 'Shock Wave', 'Agility', 'Charge', 'Volt Switch', 'Crunch', 'Discharge', 'Uproar', 'Hammer Arm', 'Rain Dance', 'Thunder', 'Thrash', 'Wildbolt Storm', 'Take Down', 'Scary Face', 'Protect', 'Acrobatics', 'Thief', 'Charge Beam', 'Facade', 'Snarl', 'Fling', 'Endure', 'Sunny Day', 'Smart Strike', 'Brick Break', 'Zen Headbutt', 'U-turn', 'Foul Play', 'Bulk Up', 'Body Slam', 'Thunder Punch', 'Sleep Talk', 'Electro Ball', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Flash Cannon', 'Dark Pulse', 'Eerie Impulse', 'Fly', 'Substitute', 'Psychic', 'Thunderbolt', 'Electric Terrain', 'Nasty Plot', 'Wild Charge', 'Sludge Bomb', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Smack Down', 'Knock Off', 'Weather Ball', 'Lash Out', 'Supercell Slam', 'Electroweb', 'Sludge Wave', 'Tackle', 'Twister', 'Spark', 'Extrasensory', 'Iron Tail', 'Power Shift', 'Rock Smash']"
#0643,Reshiram,"['dragon', 'fire']",['Turboblaze'],100,120,100,150,120,90,"['bug', 'grass', 'ice']","['rock', 'fire', 'water', 'fairy']","['bug', 'steel', 'fire', 'grass', 'electric']","['ground', 'rock', 'dragon']",680,113,"['Ancient Power', 'Dragon Breath', 'Fire Fang', 'Noble Roar', 'Slash', 'Crunch', 'Extrasensory', 'Dragon Pulse', 'Flamethrower', 'Fusion Flare', 'Hyper Voice', 'Fire Blast', 'Imprison', 'Outrage', 'Blue Flare', 'Take Down', 'Scary Face', 'Protect', 'Fire Spin', 'Facade', 'Swift', 'Rock Tomb', 'Flame Charge', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dragon Claw', 'Rest', 'Rock Slide', 'Body Press', 'Fly', 'Dragon Dance', 'Substitute', 'Will-O-Wisp', 'Tailwind', 'Shadow Ball', 'Heat Wave', 'Psychic', 'Helping Hand', 'Earth Power', 'Stone Edge', 'Giga Impact', 'Overheat', 'Focus Blast', 'Hyper Beam', 'Flare Blitz', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Roar', 'Heat Crash', 'Weather Ball', 'Dual Wingbeat', 'Scale Shot', 'Double-Edge', 'Scorching Sands', 'Breaking Swipe', 'Dragon Cheer', 'Safeguard', 'Snore', 'Steel Wing', 'Payback', 'Round', 'Mystical Fire', 'Brutal Swing']"
