Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#0675,Pangoro,"['fighting', 'dark']","['Iron Fist', 'Mold Breaker', 'Scrappy']",95,124,78,69,71,58,"['normal', 'rock', 'steel', 'ice']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['rock', 'ghost', 'psychic', 'dark']","['fighting', 'flying', 'fairy']",495,82
#0676,Furfrou,['normal'],['Fur Coat'],75,80,60,65,90,102,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],472,78
#0677,Espurr,['psychic'],"['Keen Eye', 'Infiltrator', 'Own Tempo']",62,48,54,63,60,68,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",355,59
#0678,Meowstic,['psychic'],"['Keen Eye', 'Infiltrator', 'Prankster']",74,48,76,83,81,104,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",466,77
#0679,Honedge,"['steel', 'ghost']",['No Guard'],45,80,100,35,37,28,"['rock', 'ghost', 'psychic', 'ice', 'fairy']","['normal', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'fighting', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",325,54
#0680,Doublade,"['steel', 'ghost']",['No Guard'],59,110,150,45,49,35,"['rock', 'ghost', 'psychic', 'ice', 'fairy']","['normal', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'fighting', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",448,74
#0681,Aegislash,"['steel', 'ghost']",['Stance Change'],60,50,140,50,140,60,"['rock', 'ghost', 'psychic', 'ice', 'fairy']","['normal', 'steel', 'fire', 'water', 'electric', 'dark']","['normal', 'fighting', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'ghost', 'fire', 'dark']",500,83
#0682,Spritzee,['fairy'],"['Healer', 'Aroma Veil']",78,52,60,63,65,23,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",341,56
#0683,Aromatisse,['fairy'],"['Healer', 'Aroma Veil']",101,72,72,99,89,29,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",462,77
#0684,Swirlix,['fairy'],"['Sweet Veil', 'Unburden']",62,48,66,59,57,49,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",341,56
#0685,Slurpuff,['fairy'],"['Sweet Veil', 'Unburden']",82,80,86,85,75,72,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",480,80
#0686,Inkay,"['dark', 'psychic']","['Contrary', 'Suction Cups', 'Infiltrator']",53,54,53,37,46,45,"['poison', 'ghost']","['steel', 'fairy', 'dark']",['psychic'],"['bug', 'fairy']",288,48
#0687,Malamar,"['dark', 'psychic']","['Contrary', 'Suction Cups', 'Infiltrator']",86,92,88,68,75,73,"['poison', 'ghost']","['steel', 'fairy', 'dark']",['psychic'],"['bug', 'fairy']",482,80
#0688,Binacle,"['rock', 'water']","['Tough Claws', 'Sniper', 'Pickpocket']",42,52,67,39,56,50,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",306,51
#0689,Barbaracle,"['rock', 'water']","['Tough Claws', 'Sniper', 'Pickpocket']",72,105,115,54,86,68,"['flying', 'rock', 'bug', 'fire', 'ice']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'ice']","['fighting', 'ground', 'grass', 'electric']",500,83
#0690,Skrelp,"['poison', 'water']","['Poison Point', 'Poison Touch', 'Adaptability']",50,60,60,60,60,30,"['fire', 'fairy']","['poison', 'ghost', 'steel', 'water', 'dragon']","['fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'electric', 'psychic']",320,53
#0691,Dragalge,"['poison', 'dragon']","['Poison Point', 'Poison Touch', 'Adaptability']",65,75,90,97,123,44,"['grass', 'dragon']","['poison', 'ground', 'rock', 'ghost', 'steel', 'fairy']","['fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ground', 'psychic', 'ice', 'dragon']",494,82
#0692,Clauncher,['water'],['Mega Launcher'],50,53,62,58,63,44,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",330,55
#0693,Clawitzer,['water'],['Mega Launcher'],71,73,88,120,89,59,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",500,83
#0694,Helioptile,"['electric', 'normal']","['Dry Skin', 'Sand Veil', 'Solar Power']",44,38,33,61,43,70,"['flying', 'water']","['ground', 'rock', 'ghost', 'steel', 'grass', 'electric', 'dragon']","['flying', 'ghost', 'steel', 'electric']","['fighting', 'ground']",289,48
#0695,Heliolisk,"['electric', 'normal']","['Dry Skin', 'Sand Veil', 'Solar Power']",62,55,52,109,94,109,"['flying', 'water']","['ground', 'rock', 'ghost', 'steel', 'grass', 'electric', 'dragon']","['flying', 'ghost', 'steel', 'electric']","['fighting', 'ground']",481,80
#0696,Tyrunt,"['rock', 'dragon']","['Strong Jaw', 'Sturdy']",58,89,77,45,45,48,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'electric']","['fighting', 'ground', 'steel', 'ice', 'dragon', 'fairy']",362,60
#0697,Tyrantrum,"['rock', 'dragon']","['Strong Jaw', 'Rock Head']",82,121,119,69,59,71,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'electric']","['fighting', 'ground', 'steel', 'ice', 'dragon', 'fairy']",521,86
#0698,Amaura,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",77,59,50,67,63,46,"['flying', 'bug', 'grass', 'dragon']","['fighting', 'steel', 'water']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'rock', 'steel', 'water', 'grass']",362,60
#0699,Aurorus,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",123,77,72,99,92,58,"['flying', 'bug', 'grass', 'dragon']","['fighting', 'steel', 'water']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'rock', 'steel', 'water', 'grass']",521,86
#0700,Sylveon,['fairy'],"['Cute Charm', 'Pixilate']",95,65,65,110,130,60,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",525,87
#0701,Hawlucha,"['fighting', 'flying']","['Limber', 'Unburden', 'Mold Breaker']",78,92,75,74,63,118,"['normal', 'fighting', 'grass', 'ice', 'dark']","['flying', 'poison', 'ghost', 'electric', 'psychic', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'electric', 'psychic', 'ice', 'fairy']",500,83
#0702,Dedenne,"['electric', 'fairy']","['Cheek Pouch', 'Pickup', 'Plus']",67,58,57,81,67,101,"['fighting', 'flying', 'water', 'dark']","['poison', 'ground', 'steel', 'fire', 'grass', 'electric']","['fighting', 'flying', 'bug', 'electric', 'dragon', 'dark']","['poison', 'ground']",431,71
#0703,Carbink,"['rock', 'fairy']","['Clear Body', 'Sturdy']",50,50,150,50,150,50,"['flying', 'bug', 'ice', 'dragon', 'dark']","['poison', 'ground', 'steel']","['normal', 'flying', 'bug', 'fire', 'dragon', 'dark']","['ground', 'steel', 'water', 'grass']",500,83
#0704,Goomy,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",45,50,35,55,75,40,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#0705,Sliggoo,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",68,75,53,83,113,60,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",452,75
#0706,Goodra,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",90,100,70,110,150,80,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",600,100
#0707,Klefki,"['steel', 'fairy']","['Prankster', 'Magician']",57,80,91,80,87,75,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",470,78
#0708,Phantump,"['ghost', 'grass']","['Natural Cure', 'Frisk', 'Harvest']",43,70,48,50,60,38,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",309,51
#0709,Trevenant,"['ghost', 'grass']","['Natural Cure', 'Frisk', 'Harvest']",85,110,76,65,82,56,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",474,79
#0710,Pumpkaboo,"['ghost', 'grass']","['Pickup', 'Frisk', 'Insomnia']",49,66,70,44,55,51,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",335,55
#0711,Gourgeist,"['ghost', 'grass']","['Pickup', 'Frisk', 'Insomnia']",65,90,122,58,75,84,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",494,82
#0712,Bergmite,['ice'],"['Own Tempo', 'Ice Body', 'Sturdy']",55,69,85,32,35,28,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",304,50
#0713,Avalugg,['ice'],"['Own Tempo', 'Ice Body', 'Sturdy']",95,117,184,44,46,28,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",514,85
#0714,Noibat,"['flying', 'dragon']","['Frisk', 'Infiltrator', 'Telepathy']",40,30,35,45,40,55,"['fighting', 'bug', 'grass', 'dragon']","['rock', 'steel', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'fire', 'water', 'grass']","['rock', 'ice', 'dragon', 'fairy']",245,40
#0715,Noivern,"['flying', 'dragon']","['Frisk', 'Infiltrator', 'Telepathy']",85,70,80,97,80,123,"['fighting', 'bug', 'grass', 'dragon']","['rock', 'steel', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'fire', 'water', 'grass']","['rock', 'ice', 'dragon', 'fairy']",535,89
#0716,Xerneas,['fairy'],['Fairy Aura'],126,131,95,131,98,99,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",680,113
#0717,Yveltal,"['dark', 'flying']",['Dark Aura'],126,131,95,131,98,99,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",680,113
#0718,Zygarde,"['dragon', 'ground']",['Aura Break'],108,100,121,81,95,95,"['poison', 'rock', 'fire', 'electric', 'dragon']","['flying', 'bug', 'grass', 'fairy']","['poison', 'rock', 'fire', 'electric']","['ice', 'dragon', 'fairy']",600,100
#0719,Diancie,"['rock', 'fairy']",['Clear Body'],50,100,150,100,150,50,"['flying', 'bug', 'ice', 'dragon', 'dark']","['poison', 'ground', 'steel']","['normal', 'flying', 'bug', 'fire', 'dragon', 'dark']","['ground', 'steel', 'water', 'grass']",600,100
#0720,Hoopa,"['psychic', 'ghost']",['Magician'],80,110,60,150,130,70,"['fighting', 'poison', 'ghost']","['normal', 'steel', 'dark']","['normal', 'fighting', 'poison', 'psychic']","['ghost', 'dark']",600,100
#0721,Volcanion,"['fire', 'water']",['Water Absorb'],80,110,120,130,90,70,"['ground', 'bug', 'steel', 'ice']","['water', 'dragon']","['bug', 'steel', 'fire', 'ice', 'fairy']","['ground', 'rock', 'electric']",600,100
#0722,Rowlet,"['grass', 'flying']","['Overgrow', 'Long Reach']",68,55,55,50,50,42,"['fighting', 'ground', 'water']","['flying', 'poison', 'steel', 'fire', 'electric', 'dragon']","['fighting', 'ground', 'water', 'grass']","['flying', 'poison', 'rock', 'fire', 'ice']",320,53
#0723,Dartrix,"['grass', 'flying']","['Overgrow', 'Long Reach']",78,75,75,70,70,52,"['fighting', 'ground', 'water']","['flying', 'poison', 'steel', 'fire', 'electric', 'dragon']","['fighting', 'ground', 'water', 'grass']","['flying', 'poison', 'rock', 'fire', 'ice']",420,70
#0724,Decidueye,"['grass', 'ghost']","['Overgrow', 'Long Reach']",78,107,75,100,100,70,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",530,88
#0725,Litten,['fire'],"['Blaze', 'Intimidate']",45,65,40,60,40,70,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",320,53
#0726,Torracat,['fire'],"['Blaze', 'Intimidate']",65,85,50,80,50,90,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",420,70
#0727,Incineroar,"['fire', 'dark']","['Blaze', 'Intimidate']",95,115,90,80,90,60,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['fighting', 'rock', 'fire', 'water', 'dragon', 'fairy', 'dark']","['ghost', 'steel', 'fire', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'ground', 'rock', 'water']",530,88
#0728,Popplio,['water'],"['Torrent', 'Liquid Voice']",50,54,54,66,56,40,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",320,53
#0729,Brionne,['water'],"['Torrent', 'Liquid Voice']",60,69,69,91,81,50,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",420,70
#0730,Primarina,"['water', 'fairy']","['Torrent', 'Liquid Voice']",80,74,74,126,116,60,"['fighting', 'ground', 'rock', 'dark']","['poison', 'steel', 'water', 'grass']","['fighting', 'bug', 'fire', 'water', 'ice', 'dragon', 'dark']","['poison', 'grass', 'electric']",530,88
#0731,Pikipek,"['normal', 'flying']","['Keen Eye', 'Skill Link', 'Pickup']",35,75,30,30,30,65,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",265,44
#0732,Trumbeak,"['normal', 'flying']","['Keen Eye', 'Skill Link', 'Pickup']",55,85,50,40,50,75,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",355,59
#0733,Toucannon,"['normal', 'flying']","['Keen Eye', 'Skill Link', 'Sheer Force']",80,120,75,75,75,60,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ground', 'bug', 'ghost', 'grass']","['rock', 'electric', 'ice']",485,80
#0734,Yungoos,['normal'],"['Stakeout', 'Strong Jaw', 'Adaptability']",48,70,30,30,30,45,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],253,42
#0735,Gumshoos,['normal'],"['Stakeout', 'Strong Jaw', 'Adaptability']",88,110,60,55,60,45,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],418,69
#0736,Grubbin,['bug'],['Swarm'],47,62,45,55,45,46,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",300,50
#0737,Charjabug,"['bug', 'electric']",['Battery'],57,82,95,55,75,36,"['water', 'psychic', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fire', 'electric', 'dragon', 'fairy']","['fighting', 'steel', 'grass', 'electric']","['rock', 'fire']",400,66
#0738,Vikavolt,"['bug', 'electric']",['Levitate'],77,70,90,145,75,43,"['water', 'psychic', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fire', 'electric', 'dragon', 'fairy']","['fighting', 'steel', 'grass', 'electric']","['rock', 'fire']",500,83
#0739,Crabrawler,['fighting'],"['Hyper Cutter', 'Iron Fist', 'Anger Point']",47,82,57,42,47,63,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",338,56
#0740,Crabominable,"['fighting', 'ice']","['Hyper Cutter', 'Iron Fist', 'Anger Point']",97,132,77,62,67,43,"['normal', 'ground', 'rock', 'grass', 'dragon', 'dark']","['poison', 'bug', 'ghost', 'fire', 'water', 'psychic', 'fairy']","['bug', 'ice', 'dark']","['fighting', 'flying', 'steel', 'fire', 'psychic', 'fairy']",478,79
#0741,Oricorio,"['fire', 'flying']",['Dancer'],75,70,70,98,70,93,"['fighting', 'bug', 'grass', 'ice']","['rock', 'fire', 'water', 'electric', 'dragon']","['fighting', 'ground', 'bug', 'steel', 'fire', 'grass', 'fairy']","['rock', 'water', 'electric']",476,79
#0742,Cutiefly,"['bug', 'fairy']","['Honey Gather', 'Shield Dust', 'Sweet Veil']",40,45,40,55,40,84,"['grass', 'psychic', 'dragon', 'dark']","['flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dragon', 'dark']","['flying', 'poison', 'rock', 'steel', 'fire']",304,50
#0743,Ribombee,"['bug', 'fairy']","['Honey Gather', 'Shield Dust', 'Sweet Veil']",60,55,60,95,70,124,"['grass', 'psychic', 'dragon', 'dark']","['flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dragon', 'dark']","['flying', 'poison', 'rock', 'steel', 'fire']",464,77
#0744,Rockruff,['rock'],"['Keen Eye', 'Vital Spirit', 'Steadfast']",45,65,40,30,40,60,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",280,46
#0745,Lycanroc,['rock'],"['Keen Eye', 'Sand Rush', 'Steadfast']",75,115,65,55,65,112,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",487,81
#0746,Wishiwashi,['water'],['Schooling'],45,20,20,25,25,40,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",175,29
#0747,Mareanie,"['poison', 'water']","['Merciless', 'Limber', 'Regenerator']",50,53,62,43,52,45,"['fire', 'fairy']","['poison', 'ghost', 'steel', 'water', 'dragon']","['fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'electric', 'psychic']",305,50
#0748,Toxapex,"['poison', 'water']","['Merciless', 'Limber', 'Regenerator']",50,63,152,53,142,35,"['fire', 'fairy']","['poison', 'ghost', 'steel', 'water', 'dragon']","['fighting', 'poison', 'bug', 'steel', 'fire', 'water', 'ice', 'fairy']","['ground', 'electric', 'psychic']",495,82
#0749,Mudbray,['ground'],"['Own Tempo', 'Stamina', 'Inner Focus']",70,100,70,45,55,45,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",385,64
#0750,Mudsdale,['ground'],"['Own Tempo', 'Stamina', 'Inner Focus']",100,125,100,55,85,35,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'grass', 'ice']",500,83
#0751,Dewpider,"['water', 'bug']","['Water Bubble', 'Water Absorb']",38,40,52,40,72,27,"['ground', 'rock', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'water', 'dragon', 'fairy']","['fighting', 'ground', 'steel', 'water', 'ice']","['flying', 'rock', 'electric']",269,44
#0752,Araquanid,"['water', 'bug']","['Water Bubble', 'Water Absorb']",68,70,92,50,132,42,"['ground', 'rock', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'water', 'dragon', 'fairy']","['fighting', 'ground', 'steel', 'water', 'ice']","['flying', 'rock', 'electric']",454,75
#0753,Fomantis,['grass'],"['Leaf Guard', 'Contrary']",40,55,35,50,35,35,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",250,41
