Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#197,Regirockレジロック,['rock'],"['Clear Body', 'Sturdy']",80,100,200,50,100,50,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",580,96
#198,Regiceレジアイス,['ice'],"['Clear Body', 'Ice Body']",80,50,100,100,200,50,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",580,96
#199,Registeelレジスチル,['steel'],"['Clear Body', 'Light Metal']",80,75,150,75,150,50,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",580,96
#200,Regielekiレジエレキ,['electric'],['Transistor'],80,100,50,100,50,200,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],580,96
#201,Regidragoレジドラゴ,['dragon'],"[""Dragon's Maw""]",200,100,50,100,50,80,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",580,96
#202,Articunoフリーザー,"['psychic', 'flying']",['Competitive'],90,85,85,125,100,95,"['fighting', 'poison', 'bug', 'grass']","['steel', 'dark', 'psychic', 'rock', 'electric']","['fighting', 'psychic', 'ground', 'grass']","['ghost', 'dark', 'rock', 'electric', 'ice']",580,96
#203,Zapdosサンダー,"['fighting', 'flying']",['Defiant'],90,125,90,85,90,100,"['normal', 'steel', 'ice', 'dark', 'fighting', 'grass']","['flying', 'poison', 'psychic', 'ghost', 'fairy', 'steel', 'electric']","['bug', 'ghost', 'fighting', 'ground', 'grass']","['flying', 'psychic', 'fairy', 'electric', 'ice']",580,96
#204,Moltresファイヤー,"['dark', 'flying']",['Berserk'],90,85,90,100,125,90,"['ghost', 'psychic', 'bug', 'grass']","['dark', 'fairy', 'rock', 'steel', 'electric']","['ghost', 'psychic', 'dark', 'ground', 'grass']","['fairy', 'rock', 'electric', 'ice']",580,96
#205,Cobalionコバルオン,"['steel', 'fighting']",['Justified'],91,90,129,90,72,108,"['rock', 'ice', 'normal', 'dark']","['fire', 'water', 'electric', 'flying', 'poison', 'psychic', 'bug', 'ghost']","['normal', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'ghost']","['fighting', 'ground', 'fire']",580,96
#206,Terrakionテラキオン,"['rock', 'fighting']",['Justified'],91,129,90,72,90,108,"['bug', 'fire', 'ice', 'normal', 'rock', 'dark']","['fighting', 'ground', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['normal', 'poison', 'fire', 'rock', 'bug', 'ghost']","['fighting', 'ground', 'steel', 'water', 'grass', 'psychic', 'fairy']",580,96
#207,Virizionビリジオン,"['grass', 'fighting']",['Justified'],91,90,72,90,129,108,"['ground', 'rock', 'water', 'normal', 'ice', 'dark']","['flying', 'poison', 'bug', 'fire', 'grass', 'dragon', 'psychic', 'ghost', 'fairy']","['ground', 'water', 'grass', 'electric', 'rock', 'ghost']","['flying', 'poison', 'fire', 'ice', 'psychic', 'fairy']",580,96
#208,Glastrierブリザポス,['ice'],['Chilling Neigh'],100,145,130,65,110,30,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",580,96
#209,Spectrierレイスポス,['ghost'],['Grim Neigh'],100,65,60,145,80,130,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",580,96
#210,Calyrexバドレックス,"['psychic', 'grass']",['Unnerve'],100,80,80,80,80,80,"['fighting', 'ground', 'rock', 'water']","['steel', 'dark', 'psychic', 'flying', 'bug', 'fire', 'grass', 'dragon']","['fighting', 'psychic', 'ground', 'water', 'grass', 'electric']","['bug', 'ghost', 'dark', 'flying', 'poison', 'fire', 'ice']",500,83
#150,Mewtwoミュウツー,['psychic'],"['Pressure', 'Unnerve']",106,110,90,154,90,130,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",680,113
#243,Raikouライコウ,['electric'],"['Pressure', 'Inner Focus']",90,85,75,115,100,115,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],580,96
#244,Enteiエンテイ,['fire'],"['Pressure', 'Inner Focus']",115,115,85,90,75,100,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",580,96
#245,Suicuneスイクン,['water'],"['Pressure', 'Inner Focus']",100,75,115,90,115,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",580,96
#249,Lugiaルギア,"['psychic', 'flying']","['Pressure', 'Multiscale']",106,90,130,90,154,110,"['fighting', 'poison', 'bug', 'grass']","['steel', 'dark', 'psychic', 'rock', 'electric']","['fighting', 'psychic', 'ground', 'grass']","['ghost', 'dark', 'rock', 'electric', 'ice']",680,113
#250,Ho-Ohホウオウ,"['fire', 'flying']","['Pressure', 'Regenerator']",106,130,90,110,154,90,"['bug', 'grass', 'ice', 'fighting']","['rock', 'fire', 'water', 'dragon', 'electric']","['bug', 'steel', 'fire', 'grass', 'fighting']","['rock', 'water', 'electric']",680,113
#252,Treeckoキモリ,['grass'],"['Overgrow', 'Unburden']",40,45,35,65,55,70,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",310,51
#253,Grovyleジュプトル,['grass'],"['Overgrow', 'Unburden']",50,65,45,85,65,95,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",405,67
#254,Sceptileジュカイン,['grass'],"['Overgrow', 'Unburden']",70,85,65,105,85,120,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",530,88
#255,Torchicアチャモ,['fire'],"['Blaze', 'Speed Boost']",45,60,40,70,50,45,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",310,51
#256,Combuskenワカシャモ,"['fire', 'fighting']","['Blaze', 'Speed Boost']",60,85,60,85,60,55,"['steel', 'grass', 'ice', 'normal', 'dark']","['fire', 'water', 'dragon', 'flying', 'poison', 'psychic', 'ghost', 'fairy']","['bug', 'steel', 'fire', 'grass', 'ice', 'ghost']","['ground', 'water', 'flying', 'psychic', 'fairy']",405,67
#257,Blazikenバシャーモ,"['fire', 'fighting']","['Blaze', 'Speed Boost']",80,120,70,110,70,80,"['steel', 'grass', 'ice', 'normal', 'dark']","['fire', 'water', 'dragon', 'flying', 'poison', 'psychic', 'ghost', 'fairy']","['bug', 'steel', 'fire', 'grass', 'ice', 'ghost']","['ground', 'water', 'flying', 'psychic', 'fairy']",530,88
#258,Mudkipミズゴロウ,['water'],"['Torrent', 'Damp']",50,70,50,50,50,40,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",310,51
#259,Marshtompヌマクロー,"['water', 'ground']","['Torrent', 'Damp']",70,85,70,60,70,50,"['ground', 'rock', 'fire', 'poison', 'steel', 'electric']","['water', 'grass', 'dragon', 'flying', 'bug']","['steel', 'fire', 'ice', 'poison', 'rock']","['grass', 'ice']",405,67
#260,Swampertラグラージ,"['water', 'ground']","['Torrent', 'Damp']",100,110,90,85,90,60,"['ground', 'rock', 'fire', 'poison', 'steel', 'electric']","['water', 'grass', 'dragon', 'flying', 'bug']","['steel', 'fire', 'ice', 'poison', 'rock']","['grass', 'ice']",535,89
#380,Latiasラティアス,"['dragon', 'psychic']",['Levitate'],80,80,90,110,130,110,"['dragon', 'fighting', 'poison']","['steel', 'fairy', 'dark', 'psychic']","['fire', 'water', 'grass', 'electric', 'fighting', 'psychic']","['ice', 'dragon', 'fairy', 'bug', 'ghost', 'dark']",600,100
#381,Latiosラティオス,"['dragon', 'psychic']",['Levitate'],80,90,80,130,110,110,"['dragon', 'fighting', 'poison']","['steel', 'fairy', 'dark', 'psychic']","['fire', 'water', 'grass', 'electric', 'fighting', 'psychic']","['ice', 'dragon', 'fairy', 'bug', 'ghost', 'dark']",600,100
#382,Kyogreカイオーガ,['water'],['Drizzle'],100,100,90,150,140,90,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",670,111
#383,Groudonグラードン,['ground'],['Drought'],100,150,140,100,90,90,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'ice', 'grass']",670,111
#384,Rayquazaレックウザ,"['dragon', 'flying']",['Air Lock'],105,150,90,150,90,95,"['dragon', 'fighting', 'bug', 'grass']","['steel', 'fairy', 'rock', 'electric']","['fire', 'water', 'grass', 'fighting', 'ground', 'bug']","['ice', 'dragon', 'fairy', 'rock']",680,113
#480,Uxieユクシー,['psychic'],['Levitate'],75,75,130,75,130,95,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",580,96
#481,Mespritエムリット,['psychic'],['Levitate'],80,105,105,105,105,80,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",580,96
#482,Azelfアグノム,['psychic'],['Levitate'],75,125,70,125,70,115,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",580,96
#483,Dialgaディアルガ,"['steel', 'dragon']","['Pressure', 'Telepathy']",100,120,120,150,100,90,"['rock', 'ice', 'dragon']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'dragon', 'fire', 'water', 'electric']","['fighting', 'ground', 'fire', 'dragon']",680,113
#484,Palkiaパルキア,"['water', 'dragon']","['Pressure', 'Telepathy']",90,120,100,150,120,100,"['ground', 'rock', 'fire']","['water', 'grass', 'steel', 'fairy']","['steel', 'fire', 'water', 'grass']","['grass', 'dragon', 'fairy']",680,113
#485,Heatranヒードラン,"['fire', 'steel']","['Flash Fire', 'Flame Body']",91,90,106,130,106,77,"['bug', 'grass', 'ice', 'fairy']","['fire', 'water', 'dragon', 'electric']","['bug', 'steel', 'grass', 'ice', 'normal', 'flying', 'poison', 'psychic', 'dragon', 'fairy']","['ground', 'water', 'fighting']",600,100
#486,Regigigasレジギガス,['normal'],['Slow Start'],110,160,110,80,110,100,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],670,111
#487,Giratinaギラティナ,"['ghost', 'dragon']","['Pressure', 'Telepathy']",150,100,120,100,120,90,"['ghost', 'psychic', 'dragon']","['normal', 'dark', 'steel', 'fairy']","['normal', 'fighting', 'poison', 'bug', 'fire', 'water', 'grass', 'electric']","['ghost', 'dark', 'ice', 'dragon', 'fairy']",680,113
#488,Cresseliaクレセリア,['psychic'],['Levitate'],120,70,120,75,130,85,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",600,100
#641,Tornadusトルネロス,['flying'],"['Prankster', 'Defiant']",79,115,70,125,80,111,"['fighting', 'bug', 'grass']","['rock', 'steel', 'electric']","['fighting', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",580,96
#642,Thundurusボルトロス,"['electric', 'flying']","['Prankster', 'Defiant']",79,115,70,125,80,111,"['flying', 'water', 'fighting', 'bug']","['ground', 'electric', 'dragon', 'rock', 'steel']","['flying', 'steel', 'fighting', 'bug', 'grass']","['rock', 'ice']",580,96
#643,Reshiramレシラム,"['dragon', 'fire']",['Turboblaze'],100,120,100,150,120,90,"['bug', 'grass', 'ice']","['fairy', 'rock', 'fire', 'water']","['fire', 'grass', 'electric', 'bug', 'steel']","['dragon', 'fairy', 'ground', 'rock']",680,113
#644,Zekromゼクロム,"['dragon', 'electric']",['Teravolt'],100,150,120,120,100,90,"['flying', 'water']","['steel', 'fairy', 'ground', 'grass', 'electric']","['fire', 'water', 'grass', 'electric', 'flying', 'steel']","['ice', 'dragon', 'fairy', 'ground']",680,113
#645,Landorusランドロス,"['ground', 'flying']","['Sand Force', 'Sheer Force']",89,125,90,115,80,101,"['poison', 'steel', 'fire', 'fighting', 'grass']","['flying', 'grass', 'steel']","['poison', 'electric', 'fighting', 'ground', 'bug']","['water', 'ice', 'electric']",600,100
#646,Kyuremキュレム,"['dragon', 'ice']",['Pressure'],125,130,90,130,90,95,"['dragon', 'flying', 'ground', 'grass']","['steel', 'fairy', 'fire', 'water', 'ice']","['water', 'grass', 'electric']","['dragon', 'fairy', 'fighting', 'rock', 'steel']",660,110
#647,Keldeoケルディオ,"['water', 'fighting']",['Justified'],91,72,90,129,90,108,"['ground', 'rock', 'fire', 'normal', 'steel', 'ice', 'dark']","['water', 'grass', 'dragon', 'flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['steel', 'fire', 'water', 'ice', 'rock', 'bug', 'ghost']","['grass', 'electric', 'flying', 'psychic', 'fairy']",580,96
#716,Xerneasゼルネアス,['fairy'],['Fairy Aura'],126,131,95,131,98,99,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",680,113
#717,Yveltalイベルタル,"['dark', 'flying']",['Dark Aura'],126,131,95,131,98,99,"['ghost', 'psychic', 'bug', 'grass']","['dark', 'fairy', 'rock', 'steel', 'electric']","['ghost', 'psychic', 'dark', 'ground', 'grass']","['fairy', 'rock', 'electric', 'ice']",680,113
#718,Zygardeジガルデ,"['dragon', 'ground']",['Aura Break'],108,100,121,81,95,95,"['dragon', 'poison', 'rock', 'fire', 'electric']","['fairy', 'flying', 'bug', 'grass']","['fire', 'grass', 'electric', 'poison', 'rock']","['ice', 'dragon', 'fairy', 'grass']",600,100
#722,Rowletモクロー,"['grass', 'flying']","['Overgrow', 'Long Reach']",68,55,55,50,50,42,"['ground', 'water', 'fighting', 'grass']","['flying', 'poison', 'steel', 'fire', 'grass', 'dragon', 'electric']","['ground', 'water', 'grass', 'fighting']","['flying', 'poison', 'fire', 'ice', 'rock']",320,53
#723,Dartrixフクスロー,"['grass', 'flying']","['Overgrow', 'Long Reach']",78,75,75,70,70,52,"['ground', 'water', 'fighting', 'grass']","['flying', 'poison', 'steel', 'fire', 'grass', 'dragon', 'electric']","['ground', 'water', 'grass', 'fighting']","['flying', 'poison', 'fire', 'ice', 'rock']",420,70
#724,Decidueyeジュナイパー,"['grass', 'ghost']","['Overgrow', 'Long Reach']",78,107,75,100,100,70,"['ground', 'rock', 'water', 'ghost', 'psychic']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'normal', 'dark']","['ground', 'water', 'grass', 'electric', 'normal', 'fighting', 'bug']","['flying', 'bug', 'fire', 'ice', 'ghost', 'dark']",530,88
#725,Littenニャビー,['fire'],"['Blaze', 'Intimidate']",45,65,40,60,40,70,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",320,53
#726,Torracatニャヒート,['fire'],"['Blaze', 'Intimidate']",65,85,50,80,50,90,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",420,70
#727,Incineroarガオガエン,"['fire', 'dark']","['Blaze', 'Intimidate']",95,115,90,80,90,60,"['bug', 'steel', 'grass', 'ice', 'ghost', 'psychic']","['rock', 'fire', 'water', 'dragon', 'fighting', 'dark', 'fairy']","['steel', 'fire', 'grass', 'ice', 'ghost', 'psychic', 'dark']","['ground', 'rock', 'water', 'fighting', 'fairy']",530,88
#728,Popplioアシマリ,['water'],"['Torrent', 'Liquid Voice']",50,54,54,66,56,40,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",320,53
#729,Brionneオシャマリ,['water'],"['Torrent', 'Liquid Voice']",60,69,69,91,81,50,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",420,70
#730,Primarinaアシレーヌ,"['water', 'fairy']","['Torrent', 'Liquid Voice']",80,74,74,126,116,60,"['ground', 'rock', 'fighting', 'dark']","['water', 'grass', 'poison', 'steel']","['fire', 'water', 'ice', 'fighting', 'bug', 'dragon', 'dark']","['grass', 'electric', 'poison']",530,88
#785,Tapu Kokoカプ・コケコ,"['electric', 'fairy']","['Electric Surge', 'Telepathy']",70,115,85,95,75,130,"['flying', 'water', 'fighting', 'dark']","['ground', 'grass', 'electric', 'poison', 'steel', 'fire']","['flying', 'electric', 'fighting', 'bug', 'dragon', 'dark']","['ground', 'poison']",570,95
#786,Tapu Leleカプ・テテフ,"['psychic', 'fairy']","['Psychic Surge', 'Telepathy']",70,85,75,130,115,95,"['fighting', 'dragon']","['steel', 'psychic', 'fire']","['fighting', 'psychic', 'dragon']","['ghost', 'poison', 'steel']",570,95
#787,Tapu Buluカプ・ブルル,"['grass', 'fairy']","['Grassy Surge', 'Telepathy']",70,130,115,85,95,75,"['ground', 'rock', 'water', 'fighting', 'dark']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass']","['ground', 'water', 'grass', 'electric', 'fighting', 'dragon', 'dark']","['flying', 'poison', 'fire', 'ice', 'steel']",570,95
#788,Tapu Finiカプ・レヒレ,"['water', 'fairy']","['Misty Surge', 'Telepathy']",70,75,115,95,130,85,"['ground', 'rock', 'fighting', 'dark']","['water', 'grass', 'poison', 'steel']","['fire', 'water', 'ice', 'fighting', 'bug', 'dragon', 'dark']","['grass', 'electric', 'poison']",570,95
#789,Cosmogコスモッグ,['psychic'],['Unaware'],43,29,31,29,31,37,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",200,33
#790,Cosmoemコスモウム,['psychic'],['Sturdy'],43,29,131,29,131,37,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",400,66
#791,Solgaleoソルガレオ,"['psychic', 'steel']",['Full Metal Body'],137,137,107,113,89,97,"['fighting', 'poison', 'rock', 'ice', 'fairy']","['steel', 'dark', 'psychic', 'fire', 'water', 'electric']","['psychic', 'normal', 'flying', 'poison', 'rock', 'steel', 'grass', 'ice', 'dragon', 'fairy']","['ghost', 'dark', 'ground', 'fire']",680,113
#792,Lunalaルナアーラ,"['psychic', 'ghost']",['Shadow Shield'],137,113,89,137,107,97,"['fighting', 'poison', 'ghost']","['steel', 'dark', 'normal']","['fighting', 'psychic', 'normal', 'poison']","['ghost', 'dark']",680,113
#793,Nihilegoウツロイド,"['rock', 'poison']",['Beast Boost'],109,53,47,127,131,103,"['flying', 'bug', 'fire', 'ice', 'grass', 'fairy']","['fighting', 'ground', 'steel', 'poison', 'rock', 'ghost']","['normal', 'flying', 'poison', 'fire', 'grass', 'fairy', 'bug']","['ground', 'steel', 'water', 'grass', 'psychic']",570,95
#794,Buzzwoleマッシブーン,"['bug', 'fighting']",['Beast Boost'],107,139,139,53,53,79,"['grass', 'dark', 'normal', 'rock', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'fire', 'fairy', 'bug']","['fighting', 'ground', 'grass', 'bug', 'ghost']","['flying', 'fire', 'psychic', 'fairy']",570,95
#795,Pheromosaフェローチェ,"['bug', 'fighting']",['Beast Boost'],71,137,37,137,37,151,"['grass', 'dark', 'normal', 'rock', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'fire', 'fairy', 'bug']","['fighting', 'ground', 'grass', 'bug', 'ghost']","['flying', 'fire', 'psychic', 'fairy']",570,95
#796,Xurkitreeデンジュモク,['electric'],['Beast Boost'],83,89,71,173,71,83,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],570,95
#797,Celesteelaテッカグヤ,"['steel', 'flying']",['Beast Boost'],97,101,103,107,101,61,"['ice', 'fairy', 'fighting', 'bug', 'grass']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'bug', 'steel', 'grass', 'psychic', 'dragon', 'fairy', 'ground']","['ground', 'fire', 'electric']",570,95
#798,Kartanaカミツルギ,"['grass', 'steel']",['Beast Boost'],59,181,131,59,31,109,"['ground', 'rock', 'ice', 'fairy']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'electric']","['water', 'grass', 'electric', 'normal', 'poison', 'rock', 'steel', 'psychic', 'dragon', 'fairy']","['poison', 'fire', 'fighting']",570,95
#799,Guzzlordアクジキング,"['dark', 'dragon']",['Beast Boost'],223,101,53,97,53,43,"['ghost', 'psychic', 'dragon']","['fighting', 'dark', 'fairy', 'steel']","['ghost', 'psychic', 'dark', 'fire', 'water', 'grass', 'electric']","['fighting', 'bug', 'fairy', 'ice', 'dragon']",570,95
#800,Necrozmaネクロズマ,['psychic'],['Prism Armor'],97,107,101,127,89,79,"['fighting', 'poison']","['steel', 'dark', 'psychic']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",600,100
#803,Poipoleベベノム,['poison'],['Beast Boost'],67,73,67,73,67,73,"['grass', 'fairy']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['ground', 'psychic']",420,70
#804,Naganadelアーゴヨン,"['poison', 'dragon']",['Beast Boost'],73,73,73,127,73,121,"['grass', 'dragon']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'bug', 'fire', 'water', 'electric']","['ground', 'psychic', 'ice', 'dragon']",540,90
#805,Stakatakaツンデツンデ,"['rock', 'steel']",['Beast Boost'],61,131,211,53,101,13,"['flying', 'bug', 'ice', 'rock', 'fairy']","['fighting', 'ground', 'steel', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass']",570,95
#806,Blacephalonズガドーン,"['fire', 'ghost']",['Beast Boost'],53,127,53,151,79,107,"['bug', 'steel', 'grass', 'ice', 'ghost', 'psychic']","['rock', 'fire', 'water', 'dragon', 'normal', 'dark']","['bug', 'steel', 'fire', 'grass', 'ice', 'normal', 'fighting', 'poison']","['ground', 'rock', 'water', 'ghost', 'dark']",570,95
